date,Open,High,Low,Close,Volume,OpenInt
1991-02-28,0.21189105263157892,0.22012157894736842,0.20511210526315787,0.21189105263157892,84186898.4736842,0.0
1991-03-31,0.20497999999999994,0.2118595,0.19807399999999997,0.20542349999999993,65274689.15,0.0
1991-04-30,0.23775090909090923,0.24360045454545462,0.23065136363636365,0.2369122727272728,60978164.0,0.0
1991-05-31,0.19552272727272726,0.1992822727272727,0.18803409090909093,0.19385272727272732,37249802.77272727,0.0
1991-06-30,0.2008185,0.20634499999999995,0.196228,0.20221549999999996,45899089.05,0.0
1991-07-31,0.20012999999999997,0.20513090909090909,0.19386272727272724,0.1992954545454545,39601070.45454545,0.0
1991-08-31,0.22562499999999996,0.23315590909090905,0.22062454545454546,0.22688545454545456,45481944.0,0.0
1991-09-30,0.2573855000000001,0.264721,0.25279500000000005,0.2587545000000001,69528660.05,0.0
1991-10-31,0.32850608695652167,0.33732652173913036,0.3212891304347826,0.3312995652173913,66128561.39130435,0.0
1991-11-30,0.34330999999999995,0.35022249999999994,0.33364049999999995,0.341468,46255513.05,0.0
1991-12-31,0.2963438095238095,0.3068423809523809,0.2902338095238095,0.2981157142857143,48484003.571428575,0.0
1992-01-31,0.4024036363636363,0.41325454545454554,0.39359363636363637,0.405335,93263888.18181819,0.0
1992-02-29,0.4547963157894737,0.4664373684210526,0.44797210526315795,0.4567278947368421,45907204.473684214,0.0
1992-03-31,0.3893763636363637,0.39648318181818193,0.37605,0.3847790909090909,84407933.81818181,0.0
1992-04-30,0.3081276190476191,0.3151609523809523,0.29718809523809525,0.30767,50868143.190476194,0.0
1992-05-31,0.34287249999999997,0.35113,0.33463999999999994,0.34424299999999997,33333012.15,0.0
1992-06-30,0.3518022727272727,0.3614022727272727,0.3438686363636363,0.35262045454545454,41131867.63636363,0.0
1992-07-31,0.4065827272727274,0.414970909090909,0.39858772727272734,0.4099240909090909,64143492.86363637,0.0
1992-08-31,0.39998285714285714,0.4052633333333333,0.39302619047619053,0.3995661904761905,32058534.23809524,0.0
1992-09-30,0.4407847619047619,0.4517828571428572,0.43201,0.44474428571428576,71163539.38095239,0.0
1992-10-31,0.47131500000000004,0.48429227272727293,0.4654868181818182,0.4750940909090909,68393638.9090909,0.0
1992-11-30,0.507844,0.5179750000000001,0.4954474999999999,0.5092464999999999,51944876.95,0.0
1992-12-31,0.5327731818181818,0.5428163636363635,0.5185486363636364,0.5332040909090908,74503411.5909091,0.0
1993-01-31,0.695395,0.71151,0.6811649999999998,0.700005,85147480.25,0.0
1993-02-28,0.7058842105263159,0.7232894736842107,0.6831473684210525,0.7054315789473684,75411343.57894737,0.0
1993-03-31,0.7893608695652174,0.8057217391304349,0.7737739130434783,0.7914173913043479,69791845.26086956,0.0
1993-04-30,0.7840333333333331,0.7988571428571428,0.7669428571428573,0.7857761904761903,55045422.61904762,0.0
1993-05-31,0.910065,0.9302599999999999,0.898545,0.918295,69769654.15,0.0
1993-06-30,0.9981727272727272,1.020368181818182,0.9768590909090907,1.0007000000000001,70075032.36363636,0.0
1993-07-31,1.123204761904762,1.1398619047619047,1.1070238095238099,1.1245476190476191,64524494.85714286,0.0
1993-08-31,1.190877272727273,1.2121636363636363,1.1716454545454547,1.189609090909091,69008040.72727273,0.0
1993-09-30,1.234014285714286,1.2584761904761907,1.2108190476190477,1.2418666666666671,79821254.28571428,0.0
1993-10-31,1.3863095238095244,1.4012142857142862,1.3631523809523811,1.3798047619047626,76251759.04761904,0.0
1993-11-30,1.4034095238095243,1.428780952380953,1.3684285714285718,1.4038000000000006,51905591.85714286,0.0
1993-12-31,1.5180909090909092,1.5498545454545452,1.4833454545454545,1.5185136363636362,72345895.45454545,0.0
1994-01-31,1.4830666666666668,1.5123809523809524,1.4463000000000001,1.486966666666667,70201826.76190476,0.0
1994-02-28,1.4935631578947368,1.5172052631578947,1.4616105263157897,1.4920631578947368,45339325.84210526,0.0
1994-03-31,1.545939130434782,1.5679217391304348,1.504778260869565,1.5386956521739128,40908332.73913044,0.0
1994-04-30,1.4054736842105264,1.432584210526316,1.3596105263157898,1.3991894736842105,58014666.421052635,0.0
1994-05-31,1.423957142857143,1.4541619047619048,1.3920476190476192,1.4327095238095238,49804260.14285714,0.0
1994-06-30,1.652190909090909,1.6919000000000002,1.616740909090909,1.6605590909090908,68366401.86363636,0.0
1994-07-31,1.7163150000000003,1.7438450000000003,1.69332,1.71815,44433847.05,0.0
1994-08-31,1.7945608695652175,1.822117391304348,1.7750086956521738,1.8009434782608695,42744955.782608695,0.0
1994-09-30,1.9619428571428572,1.992157142857143,1.9343904761904764,1.960614285714286,37558481.190476194,0.0
1994-10-31,2.002195238095238,2.0337190476190474,1.9759190476190474,2.0065476190476192,38181685.952380955,0.0
1994-11-30,1.960652380952381,1.989504761904762,1.9243428571428571,1.9484238095238102,44581980.23809524,0.0
1994-12-31,1.866547619047619,1.8979761904761898,1.8310666666666668,1.8634666666666668,54628868.9047619,0.0
1995-01-31,1.9571476190476196,1.9873999999999998,1.9252333333333338,1.9558380952380954,46090528.571428575,0.0
1995-02-28,2.0402368421052635,2.0687736842105267,2.013142105263158,2.0417,35985265.368421055,0.0
1995-03-31,2.21945652173913,2.247773913043478,2.183413043478261,2.217404347826087,39405014.73913044,0.0
1995-04-30,2.0993210526315793,2.1394736842105258,2.04891052631579,2.0914947368421055,55723134.578947365,0.0
1995-05-31,2.258872727272727,2.300245454545454,2.2132909090909094,2.2563363636363634,56115418.27272727,0.0
1995-06-30,2.550977272727273,2.591059090909091,2.4961454545454553,2.5484454545454542,43188618.54545455,0.0
1995-07-31,2.73386,2.7917750000000003,2.690245,2.7448699999999997,43460946.9,0.0
1995-08-31,2.8289130434782606,2.864865217391304,2.7649521739130436,2.8169304347826083,34842766.73913044,0.0
1995-09-30,2.7968699999999993,2.8671850000000005,2.7339249999999997,2.80878,75426928.0,0.0
1995-10-31,2.7665000000000006,2.8146090909090913,2.7071727272727273,2.772059090909091,60018043.18181818,0.0
1995-11-30,3.1329666666666665,3.195047619047619,3.076880952380953,3.1276952380952383,46916466.47619048,0.0
1995-12-31,3.0215749999999995,3.068015,2.9269100000000003,2.98895,62356616.2,0.0
1996-01-31,2.9901136363636365,3.0619863636363633,2.9282818181818175,3.001395454545455,71001307.95454545,0.0
1996-02-29,3.478465,3.5487849999999996,3.43161,3.497749999999999,60307060.8,0.0
1996-03-31,3.3548952380952377,3.4064999999999994,3.273004761904762,3.3299523809523803,65560825.9047619,0.0
1996-04-30,3.221352380952381,3.266852380952381,3.1578761904761916,3.2095095238095244,84722101.71428572,0.0
1996-05-31,3.494845454545454,3.532463636363637,3.4242227272727273,3.4676909090909103,36316318.04545455,0.0
1996-06-30,3.5860350000000003,3.642125000000001,3.5115500000000006,3.5896950000000003,47080367.1,0.0
1996-07-31,3.8337090909090907,3.8975863636363637,3.7568136363636366,3.8399454545454548,42962234.36363637,0.0
1996-08-31,4.017163636363636,4.06525,3.946931818181818,4.003372727272726,37821526.45454545,0.0
1996-09-30,4.13162,4.200050000000001,4.058965,4.15047,48842225.65,0.0
1996-10-31,4.4791869565217395,4.537921739130435,4.406065217391304,4.460808695652175,33239606.173913043,0.0
1996-11-30,4.760814999999999,4.839854999999999,4.679454999999999,4.772295,40628785.45,0.0
1996-12-31,4.627761904761905,4.700033333333333,4.517033333333334,4.5989,57940534.38095238,0.0
1997-01-31,4.2616227272727265,4.3205136363636365,4.149981818181818,4.212713636363637,77281457.77272727,0.0
1997-02-28,4.140505263157896,4.1952263157894745,4.0593157894736835,4.118778947368421,53332126.21052632,0.0
1997-03-31,3.974380000000001,4.0419350000000005,3.851265,3.947759999999999,81680962.2,0.0
1997-04-30,3.8591681818181813,3.958272727272728,3.7722909090909083,3.87050909090909,52741126.72727273,0.0
1997-05-31,4.546390476190475,4.664128571428573,4.48642380952381,4.591466666666666,64496242.85714286,0.0
1997-06-30,5.034919047619047,5.14342380952381,4.9616523809523825,5.058471428571429,64122755.333333336,0.0
1997-07-31,5.470822727272728,5.564831818181818,5.3738363636363635,5.473745454545455,46950015.09090909,0.0
1997-08-31,5.914319047619048,6.00447142857143,5.774700000000001,5.898542857142859,45247752.666666664,0.0
1997-09-30,5.879276190476191,5.951547619047621,5.756785714285716,5.845190476190477,47580343.71428572,0.0
1997-10-31,5.424013043478261,5.5422956521739115,5.306495652173914,5.420039130434784,41133543.82608695,0.0
1997-11-30,5.336026315789472,5.4207368421052635,5.194263157894736,5.291036842105264,36919897.684210524,0.0
1997-12-31,3.8053045454545464,3.862513636363636,3.7079227272727264,3.773522727272727,139824307.36363637,0.0
1998-01-31,3.161765,3.218750000000001,3.076325,3.133260000000001,92603188.8,0.0
1998-02-28,3.9692631578947366,4.034073684210526,3.858384210526316,3.9552368421052635,77038009.15789473,0.0
1998-03-31,4.348472727272729,4.443340909090908,4.270322727272728,4.374409090909091,83509999.63636364,0.0
1998-04-30,4.236461904761905,4.292923809523809,4.147595238095239,4.215919047619048,48440141.0952381,0.0
1998-05-31,3.914229999999999,3.9651850000000004,3.8410699999999993,3.89949,39479749.5,0.0
1998-06-30,3.7752545454545454,3.8600999999999988,3.6974954545454555,3.7711,48306763.0,0.0
1998-07-31,3.909354545454545,3.9899772727272733,3.8437318181818183,3.92565,49689575.0,0.0
1998-08-31,3.745761904761905,3.8100952380952373,3.631914285714285,3.705014285714286,40187295.47619048,0.0
1998-09-30,3.8429095238095234,3.9637380952380954,3.780766666666667,3.904180952380952,65933059.666666664,0.0
1998-10-31,4.002063636363637,4.134613636363636,3.891377272727273,4.029222727272728,53080399.18181818,0.0
1998-11-30,5.019189999999999,5.123950000000001,4.942815,5.061405,53010063.85,0.0
1998-12-31,5.9434272727272734,6.073768181818181,5.8205681818181825,5.965131818181818,56316533.04545455,0.0
1999-01-31,7.397621052631581,7.619236842105264,7.225352631578947,7.429536842105263,66404885.15789474,0.0
1999-02-28,8.684621052631579,8.915368421052634,8.360436842105264,8.606584210526314,75034208.89473684,0.0
1999-03-31,7.353621739130435,7.466326086956521,7.041108695652173,7.21855652173913,85944855.43478261,0.0
1999-04-30,5.882799999999999,6.030304761904763,5.64594761904762,5.7974428571428565,87512183.57142857,0.0
1999-05-31,5.71689,5.862170000000001,5.54131,5.671370000000001,85215857.3,0.0
1999-06-30,7.028959090909091,7.2433,6.917404545454545,7.1212318181818155,77337432.18181819,0.0
1999-07-31,8.696595238095238,8.860709523809524,8.56262380952381,8.751695238095238,48689648.85714286,0.0
1999-08-31,8.481331818181816,8.642604545454548,8.306690909090909,8.487204545454544,37708757.54545455,0.0
1999-09-30,9.81842380952381,10.150628571428571,9.632071428571427,9.969052380952379,72892309.8095238,0.0
1999-10-31,10.370476190476191,10.595333333333333,10.18242857142857,10.426761904761907,46478331.61904762,0.0
1999-11-30,14.910000000000002,15.357549999999998,14.554550000000003,14.989650000000001,69181696.1,0.0
1999-12-31,20.678909090909098,21.34154545454546,20.254772727272726,20.884454545454545,60093400.68181818,0.0
2000-01-31,25.315100000000005,26.066850000000006,24.026650000000007,24.88655,84029231.85,0.0
2000-02-29,27.98655,28.9608,27.159,28.199700000000007,64842817.35,0.0
2000-03-31,37.031173913043474,38.060956521739136,35.71847826086957,36.79621739130435,65336773.782608695,0.0
2000-04-30,34.83942105263158,36.33178947368421,33.299,34.96452631578947,74398407.05263157,0.0
2000-05-31,33.4390909090909,34.43463636363637,32.30781818181818,33.31390909090909,53487567.04545455,0.0
2000-06-30,37.26322727272726,38.239727272727265,36.57113636363636,37.58254545454545,46958821.5,0.0
2000-07-31,34.65815,35.4269,33.9409,34.5878,41884102.55,0.0
2000-08-31,37.518260869565225,38.4064347826087,37.1535652173913,37.87773913043478,34771926.91304348,0.0
2000-09-30,38.225049999999996,38.93034999999999,37.1494,37.97109999999999,51857944.85,0.0
2000-10-31,31.78436363636364,32.871500000000005,30.24727272727274,31.365272727272725,57374692.90909091,0.0
2000-11-30,24.567095238095238,25.472047619047615,23.01885714285714,24.143857142857147,70300455.76190476,0.0
2000-12-31,27.452349999999996,28.518899999999995,26.415100000000002,27.39595,43999313.85,0.0
2001-01-31,28.837476190476195,29.79352380952381,27.765666666666664,28.795095238095232,53003165.38095238,0.0
2001-02-28,22.993000000000006,23.67010526315789,21.925473684210527,22.581052631578945,52282156.0,0.0
2001-03-31,14.962681818181819,15.505545454545453,14.278863636363633,14.841045454545457,60058827.40909091,0.0
2001-04-30,15.036400000000004,15.534100000000004,14.4097,14.843949999999998,61031811.7,0.0
2001-05-31,15.180727272727278,15.601818181818185,14.709136363636366,15.147954545454548,51400246.45454545,0.0
2001-06-30,15.491857142857148,15.905285714285712,15.067428571428573,15.523190476190477,46269513.14285714,0.0
2001-07-31,17.335571428571424,17.86961904761905,16.906285714285712,17.34423809523809,34343289.14285714,0.0
2001-08-31,14.316304347826089,14.624,13.838826086956521,14.08226086956522,40772930.47826087,0.0
2001-09-30,10.564713333333334,11.089466666666665,10.2434,10.715333333333335,64205680.86666667,0.0
2001-10-31,12.769956521739129,13.220173913043476,12.486347826086957,12.912782608695656,47778774.73913044,0.0
2001-11-30,13.500523809523807,13.84847619047619,13.18761904761905,13.517476190476193,43439882.52380952,0.0
2001-12-31,13.530700000000001,13.8095,13.290550000000001,13.48855,43266599.2,0.0
2002-01-31,14.939619047619043,15.335428571428574,14.696523809523807,15.023999999999997,50875880.333333336,0.0
2002-02-28,14.737789473684215,15.067947368421052,14.408842105263156,14.700421052631578,41038823.421052635,0.0
2002-03-31,12.504199999999999,12.708200000000001,12.1729,12.379199999999997,47958444.15,0.0
2002-04-30,10.699231818181817,10.894772727272727,10.399686363636363,10.587586363636364,42444853.31818182,0.0
2002-05-31,8.167954545454547,8.381340909090907,7.7572863636363625,8.045195454545453,66153387.27272727,0.0
2002-06-30,7.739205000000001,8.11882,7.494210000000001,7.848565000000001,69869172.7,0.0
2002-07-31,8.687727272727274,9.01,8.457877272727272,8.75728636363636,60667113.04545455,0.0
2002-08-31,9.220286363636362,9.497959090909092,8.968318181818182,9.22395,47884152.77272727,0.0
2002-09-30,8.177689999999997,8.401485,7.907445000000001,8.157459999999999,58623951.25,0.0
2002-10-31,8.36807391304348,8.650934782608697,8.215730434782609,8.482669565217392,52238825.13043478,0.0
2002-11-30,9.634885,9.92737,9.461565,9.742375,51841197.35,0.0
2002-12-31,10.196428571428571,10.455428571428572,9.904857142857143,10.109809523809522,44803986.666666664,0.0
2003-01-31,11.110190476190475,11.44052380952381,10.869619047619048,11.15852380952381,49685892.52380952,0.0
2003-02-28,10.911684210526316,11.124368421052633,10.707368421052632,10.899947368421053,43085518.684210524,0.0
2003-03-31,10.460999999999999,10.665380952380954,10.261904761904765,10.454952380952381,52724548.809523806,0.0
2003-04-30,10.711142857142859,10.91495238095238,10.535714285714286,10.710952380952381,38739193.571428575,0.0
2003-05-31,11.34338095238095,11.592,11.222952380952384,11.415380952380952,41389352.61904762,0.0
2003-06-30,12.086714285714285,12.252809523809525,11.823857142857143,11.961999999999998,47844889.190476194,0.0
2003-07-31,11.315636363636363,11.484045454545454,11.100681818181819,11.26040909090909,36236624.86363637,0.0
2003-08-31,11.075666666666665,11.210285714285714,10.931666666666663,11.081095238095239,39408875.428571425,0.0
2003-09-30,11.541380952380951,11.675666666666668,11.354238095238097,11.484761904761905,63504142.76190476,0.0
2003-10-31,11.039478260869567,11.188478260869564,10.89491304347826,11.030347826086956,48724139.782608695,0.0
2003-11-30,11.260894736842104,11.401684210526316,11.107315789473683,11.237631578947369,42286951.7368421,0.0
2003-12-31,11.87731818181818,12.019954545454546,11.75590909090909,11.896772727272726,47526466.13636363,0.0
2004-01-31,13.0825,13.3108,12.895050000000001,13.107400000000002,47271813.6,0.0
2004-02-29,12.475947368421053,12.657684210526318,12.272157894736841,12.431473684210529,40409579.15789474,0.0
2004-03-31,11.202478260869567,11.339217391304349,11.027565217391306,11.142043478260867,62763724.60869565,0.0
2004-04-30,11.267,11.398095238095236,11.086095238095236,11.22,48115663.52380952,0.0
2004-05-31,10.4937,10.63545,10.3914,10.5107,42259297.0,0.0
2004-06-30,10.447619047619048,10.591904761904763,10.360047619047618,10.482952380952382,56889957.952380955,0.0
2004-07-31,9.916957142857141,10.029409523809523,9.748785714285715,9.843323809523811,56785047.9047619,0.0
2004-08-31,9.499872727272729,9.623754545454544,9.378968181818182,9.510213636363636,40363156.22727273,0.0
2004-09-30,9.927280952380952,10.067004761904762,9.821747619047619,9.947219047619047,54783187.666666664,0.0
2004-10-31,11.211238095238095,11.373666666666669,11.096,11.274238095238095,44370807.52380952,0.0
2004-11-30,11.89090476190476,12.025857142857145,11.774761904761906,11.908476190476192,34827663.71428572,0.0
2004-12-31,12.468,12.69481818181818,12.356181818181819,12.526590909090908,56569398.13636363,0.0
2005-01-31,12.395000000000001,12.553550000000001,12.197,12.355599999999999,57645546.9,0.0
2005-02-28,12.170789473684211,12.294526315789474,12.049105263157893,12.16436842105263,42958691.368421055,0.0
2005-03-31,11.881136363636363,12.039681818181817,11.765863636363635,11.87681818181818,50926211.95454545,0.0
2005-04-30,11.162047619047618,11.285095238095238,11.036380952380952,11.135380952380952,44620948.85714286,0.0
2005-05-31,11.150428571428574,11.302333333333333,11.087904761904763,11.216476190476191,42760428.571428575,0.0
2005-06-30,11.67531818181818,11.803227272727272,11.549727272727274,11.653000000000002,47207869.40909091,0.0
2005-07-31,12.601649999999998,12.739499999999998,12.48155,12.617649999999998,38858607.5,0.0
2005-08-31,12.14804347826087,12.241043478260869,12.054434782608693,12.143652173913042,30565565.913043477,0.0
2005-09-30,12.056619047619046,12.18352380952381,11.902571428571429,12.042190476190475,56369927.952380955,0.0
2005-10-31,11.31452380952381,11.484809523809522,11.204809523809525,11.333619047619047,42855863.52380952,0.0
2005-11-30,11.549904761904763,11.680142857142854,11.43114285714286,11.575190476190476,38340905.28571428,0.0
2005-12-31,11.495761904761904,11.601095238095237,11.367190476190473,11.497761904761903,54791034.952380955,0.0
2006-01-31,11.529549999999999,11.6462,11.41605,11.530750000000003,58222025.35,0.0
2006-02-28,11.425842105263158,11.523105263157895,11.344947368421053,11.43978947368421,52453987.21052632,0.0
2006-03-31,12.17495652173913,12.346782608695655,12.103260869565217,12.245826086956521,63992797.217391305,0.0
2006-04-30,12.926736842105266,13.087684210526314,12.837894736842104,12.971421052631579,50426788.84210526,0.0
2006-05-31,12.897090909090911,13.078818181818184,12.742636363636366,12.918545454545455,35644522.31818182,0.0
2006-06-30,12.971909090909092,13.14486363636364,12.784999999999998,12.926181818181817,46129451.95454545,0.0
2006-07-31,13.482299999999999,13.68725,13.359200000000001,13.544450000000001,43043984.4,0.0
2006-08-31,14.011173913043478,14.182521739130435,13.874217391304349,14.036304347826084,38459914.56521739,0.0
2006-09-30,15.443449999999999,15.638349999999997,15.2824,15.462449999999999,63447486.6,0.0
2006-10-31,17.033454545454546,17.232318181818183,16.867545454545457,17.080909090909092,38617502.68181818,0.0
2006-11-30,17.330428571428577,17.518285714285714,17.173238095238098,17.36828571428571,31976753.476190478,0.0
2006-12-31,16.3555,16.50015,16.1636,16.3076,49850185.65,0.0
2007-01-31,15.9466,16.1594,15.787749999999997,15.965799999999996,42377790.35,0.0
2007-02-28,15.54421052631579,15.681315789473684,15.340105263157895,15.503,41326873.578947365,0.0
2007-03-31,15.890000000000002,16.13272727272727,15.72768181818182,15.941590909090907,42167207.13636363,0.0
2007-04-30,17.2007,17.3393,17.087,17.2299,28270401.5,0.0
2007-05-31,17.47068181818182,17.62790909090909,17.330318181818186,17.500090909090908,26608867.09090909,0.0
2007-06-30,17.89185714285714,18.07485714285714,17.71128571428572,17.901761904761905,38546666.666666664,0.0
2007-07-31,18.58247619047619,18.746809523809528,18.400190476190478,18.567238095238096,32475874.14285714,0.0
2007-08-31,18.03165217391304,18.32182608695652,17.847869565217387,18.112130434782618,32447375.52173913,0.0
2007-09-30,19.165421052631576,19.40073684210526,18.94578947368421,19.218052631578946,37265401.2631579,0.0
2007-10-31,20.027260869565215,20.231782608695656,19.768565217391302,20.042,33547617.695652176,0.0
2007-11-30,19.094904761904758,19.38795238095238,18.693857142857144,19.01342857142857,44121704.047619045,0.0
2007-12-31,19.849,20.1289,19.6362,19.90395,39566038.65,0.0
2008-01-31,19.507238095238094,19.902619047619048,19.15085714285714,19.547904761904764,51112039.047619045,0.0
2008-02-29,17.84725,18.06225,17.544449999999998,17.773999999999997,46919997.9,0.0
2008-03-31,18.0376,18.32565,17.776699999999998,18.032200000000003,55777691.4,0.0
2008-04-30,19.119727272727275,19.39759090909091,18.940045454545455,19.202636363636366,37144079.31818182,0.0
2008-05-31,20.08004761904762,20.351857142857142,19.881142857142862,20.14052380952381,30605599.61904762,0.0
2008-06-30,20.552952380952377,20.842761904761904,20.28838095238095,20.531523809523808,40701922.52380952,0.0
2008-07-31,19.280272727272724,19.58168181818182,19.056,19.352454545454545,36907887.31818182,0.0
2008-08-31,20.667857142857148,20.951047619047614,20.444238095238095,20.731047619047622,30648369.904761903,0.0
2008-09-30,18.25757142857143,18.641190476190477,17.57857142857143,18.110857142857146,57906038.0,0.0
2008-10-31,16.13904347826087,16.78878260869565,15.49234782608696,16.13295652173913,63658850.08695652,0.0
2008-11-30,15.578684210526315,15.973631578947364,15.122526315789475,15.551526315789474,53678575.0,0.0
2008-12-31,15.40877272727273,15.766363636363637,15.119499999999999,15.502909090909093,43747206.36363637,0.0
2009-01-31,15.841799999999997,16.12265,15.54065,15.83115,37602579.85,0.0
2009-02-28,15.60578947368421,15.880894736842107,15.337421052631578,15.622894736842108,38280096.315789476,0.0
2009-03-31,14.891136363636361,15.243090909090908,14.592818181818183,14.912954545454546,53834675.13636363,0.0
2009-04-30,17.45342857142857,17.841809523809523,17.249,17.614809523809523,40386611.76190476,0.0
2009-05-31,17.275550000000003,17.5321,17.02385,17.27815,32898743.9,0.0
2009-06-30,18.95590909090909,19.224045454545458,18.681954545454545,18.968727272727264,40186234.72727273,0.0
2009-07-31,19.659909090909093,19.90290909090909,19.402454545454546,19.69977272727273,31507149.40909091,0.0
2009-08-31,20.04761904761905,20.283285714285714,19.835571428571434,20.06585714285714,27053131.523809522,0.0
2009-09-30,20.029000000000003,20.22371428571429,19.844238095238094,20.012999999999995,39373778.809523806,0.0
2009-10-31,19.541863636363637,19.789363636363632,19.36209090909091,19.566818181818185,40462831.54545455,0.0
2009-11-30,20.171150000000004,20.365099999999998,20.014850000000003,20.23325,25355953.25,0.0
2009-12-31,21.583363636363636,21.783590909090915,21.407409090909088,21.606999999999996,29606066.59090909,0.0
2010-01-31,22.62121052631579,22.81778947368421,22.287210526315793,22.520789473684214,34595532.78947368,0.0
2010-02-28,21.947473684210525,22.173789473684213,21.69931578947368,21.97942105263158,32811541.0,0.0
2010-03-31,23.1484347826087,23.378086956521745,22.96478260869565,23.203478260869563,31056252.95652174,0.0
2010-04-30,23.93547619047619,24.13542857142857,23.73761904761905,23.957857142857147,27690172.0,0.0
2010-05-31,21.736700000000003,22.01415,21.313800000000004,21.641600000000004,40071560.55,0.0
2010-06-30,20.748090909090912,20.957318181818184,20.451818181818183,20.65140909090909,30841020.545454547,0.0
2010-07-31,21.547238095238097,21.81771428571428,21.36580952380952,21.634095238095238,33249509.61904762,0.0
2010-08-31,21.32159090909091,21.54586363636363,21.119909090909093,21.336727272727273,26125108.40909091,0.0
2010-09-30,23.465238095238092,23.79047619047619,23.279333333333334,23.57761904761905,54818727.666666664,0.0
2010-10-31,25.988761904761905,26.296285714285712,25.739857142857144,26.092142857142854,39284073.952380955,0.0
2010-11-30,26.100095238095243,26.277523809523807,25.820142857142855,26.046285714285712,31393848.476190478,0.0
2010-12-31,27.851636363636363,28.109954545454546,27.65645454545455,27.90668181818182,29466449.772727273,0.0
2011-01-31,29.111650000000004,29.349,28.8798,29.135,31675413.4,0.0
2011-02-28,30.210473684210527,30.545105263157893,29.958,30.300210526315787,22834315.210526317,0.0
2011-03-31,29.467999999999996,29.851260869565216,29.04852173913044,29.420304347826093,31638713.0,0.0
